"Age","DailyRate","DistanceFromHome","Education","EnvironmentSatisfaction","HourlyRate","JobInvolvement","JobSatisfaction","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TrainingTimesLastYear","WorkLifeBalance","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","JobLevel","PercentSalaryHike","TotalWorkingYears","YearsAtCompany","BusinessTravel_Non-Travel","BusinessTravel_Travel_Frequently","BusinessTravel_Travel_Rarely","Department_Human Resources","Department_Research & Development","Department_Sales","EducationField_Human Resources","EducationField_Life Sciences","EducationField_Marketing","EducationField_Medical","EducationField_Other","EducationField_Technical Degree","Gender_Female","Gender_Male","JobRole_Healthcare Representative","JobRole_Human Resources","JobRole_Laboratory Technician","JobRole_Manager","JobRole_Manufacturing Director","JobRole_Research Director","JobRole_Research Scientist","JobRole_Sales Executive","JobRole_Sales Representative","MaritalStatus_Divorced","MaritalStatus_Married","MaritalStatus_Single","OverTime_No","OverTime_Yes","Attrition"
47,217,3,3,4,49,3,3,13770,10225,9,3,4,2,2,2,2,11,13,4,12,28,22,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,"No"
43,1473,8,4,3,74,3,3,4522,2227,4,3,4,0,3,3,2,0,2,2,14,8,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"No"
32,601,7,5,4,97,3,4,9204,23343,4,3,3,1,3,2,3,0,3,2,12,7,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
45,788,24,4,2,36,3,2,2177,8318,1,3,1,0,3,3,3,0,4,1,16,6,6,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"No"
32,1109,29,4,4,69,3,3,4025,11135,9,3,2,0,2,3,7,7,7,1,12,10,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
29,1283,23,3,4,54,3,4,2201,18168,9,3,4,0,4,3,2,1,2,1,16,6,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
42,269,2,3,4,56,2,1,2593,8007,0,3,3,1,4,3,6,7,8,1,11,10,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"No"
35,1361,17,4,3,94,3,1,8966,21026,3,3,4,3,2,3,7,1,7,2,15,15,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"No"
35,1315,22,3,2,71,4,2,11996,19100,7,3,2,1,6,2,7,6,2,3,18,10,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"No"
37,889,9,3,2,53,3,4,2326,11411,1,3,3,3,3,2,2,1,2,1,12,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"No"
45,974,1,4,4,91,3,4,2270,11005,3,3,4,2,2,3,3,0,2,1,14,8,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"No"
28,1103,16,3,3,49,3,3,2144,2122,1,3,3,0,3,2,3,1,4,1,14,5,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
24,477,24,3,4,49,3,2,3597,6409,8,4,4,0,2,3,3,1,2,1,22,6,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
42,469,2,2,4,35,3,1,17665,14399,0,3,4,1,3,3,6,13,7,4,17,23,22,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
43,1273,2,2,4,72,4,3,2645,21923,1,3,4,2,3,2,3,1,4,1,12,6,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
54,157,10,3,3,77,3,1,4440,25198,6,3,4,0,3,3,2,1,4,2,19,9,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"No"
48,715,1,3,4,76,2,4,18265,8733,6,3,3,0,3,4,0,0,0,5,12,25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"No"
37,1462,11,3,1,94,3,3,3629,19106,4,3,1,0,6,3,2,0,2,1,18,8,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
43,782,6,4,2,50,2,4,16627,2671,4,3,3,1,3,2,0,0,0,4,14,21,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"No"
31,746,8,4,3,61,3,4,4424,20682,1,4,4,0,2,3,7,1,8,2,23,11,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,"No"
45,1052,6,3,4,57,2,4,8865,16840,6,3,4,0,2,3,7,12,8,3,12,23,19,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
33,1392,3,4,4,56,3,3,2909,23159,1,3,3,0,3,3,7,3,0,1,11,8,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"No"
49,465,6,1,3,41,2,3,13966,11652,2,3,2,1,3,3,11,2,12,4,19,30,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
27,1450,3,3,3,79,2,3,2566,25326,1,3,4,1,2,2,1,0,1,1,15,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"No"
45,364,25,3,2,83,3,2,18061,13035,3,4,3,0,4,3,0,0,0,5,22,22,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"No"
30,570,5,3,4,30,2,3,6118,5431,1,3,3,3,2,3,9,1,2,2,13,10,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
45,194,9,3,2,60,3,2,2348,10901,8,3,3,1,2,1,9,0,15,2,18,20,17,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"No"
51,632,21,4,3,71,3,4,5441,8423,0,4,4,0,2,1,7,1,0,2,22,11,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"No"
43,1034,16,3,4,80,3,4,16064,7744,5,4,3,1,3,3,13,1,9,4,22,22,17,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"No"
36,607,7,3,1,83,4,1,4639,2261,2,3,4,1,2,2,7,6,13,2,16,17,15,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
47,1176,26,4,4,98,3,3,19658,5220,3,3,3,1,2,3,2,1,0,5,11,27,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
39,466,1,1,4,65,2,4,12742,7060,1,3,3,1,3,3,6,11,8,4,16,21,21,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
50,854,1,4,4,68,3,4,19517,24118,3,3,3,1,3,2,0,0,6,5,11,32,7,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"No"
40,630,4,4,3,67,2,4,10855,8552,7,3,1,1,2,2,11,2,11,3,11,15,12,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
53,1223,7,2,4,50,3,3,18606,18640,3,3,2,1,6,3,7,4,7,5,18,26,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"No"
46,1034,18,1,1,86,3,3,10527,8984,5,3,4,0,3,2,2,1,2,3,11,28,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
35,1276,16,3,4,72,3,3,7632,14295,4,3,3,0,2,3,7,0,0,3,12,10,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
40,898,6,2,3,38,3,4,16437,17381,1,4,4,0,2,3,7,7,7,4,21,21,21,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"No"
21,996,3,2,4,100,2,3,3230,10531,1,3,1,0,4,4,2,1,0,1,17,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
29,441,8,1,3,39,1,1,9715,7288,3,3,3,1,3,3,7,0,7,2,13,9,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
26,703,28,2,1,66,3,2,6272,7428,1,4,4,2,5,4,3,1,4,2,20,6,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
34,182,1,4,2,72,4,4,3280,13551,2,3,3,0,2,3,2,1,3,1,16,10,4,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
43,1291,15,2,3,65,2,3,17603,3525,1,4,1,1,3,3,10,6,11,4,24,14,14,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"No"
31,140,12,1,3,95,3,4,3929,6984,8,4,3,1,0,3,2,0,2,1,23,7,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"No"
36,216,6,2,2,84,3,2,4941,2819,6,4,4,2,0,3,2,0,1,2,20,7,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"No"
42,288,2,3,4,40,3,4,10124,18611,2,3,3,1,3,1,8,13,9,3,14,24,20,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
36,711,5,4,2,42,3,1,8008,22792,4,3,3,2,6,3,2,0,2,3,12,9,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
45,1339,7,3,2,59,3,1,9724,18787,2,3,3,1,2,3,0,0,0,3,17,25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
44,921,2,3,3,96,4,4,7879,14810,1,3,2,1,2,3,7,6,7,3,19,9,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"No"
49,809,1,3,3,36,3,3,15379,22384,4,3,1,0,2,3,7,0,0,4,14,23,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"No"
31,1398,8,2,4,96,4,2,2109,24609,9,3,4,0,3,3,2,0,2,1,18,8,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,"No"
34,618,3,1,1,45,3,4,7756,22266,0,3,3,0,1,2,2,0,4,2,17,7,6,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,"No"
30,202,2,1,3,72,3,2,2476,17434,1,3,1,1,3,3,0,0,0,1,18,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"No"
32,824,5,2,4,67,2,2,5878,15624,3,3,1,1,2,3,1,2,5,2,12,12,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
27,728,23,1,2,36,2,3,3540,7018,1,4,4,1,5,3,8,5,8,2,21,9,9,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,"No"
22,217,8,1,2,94,1,1,2451,6881,1,3,1,1,3,2,3,1,1,1,15,4,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
27,608,1,2,3,68,3,1,7412,6009,1,3,4,0,3,3,7,0,7,3,11,9,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
34,304,2,3,4,60,3,4,6274,18686,1,4,3,0,5,3,5,1,4,2,22,6,6,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
38,1035,3,4,2,42,3,4,6861,4981,8,3,3,0,1,3,0,0,0,2,12,19,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,"No"
36,676,1,3,3,35,3,2,5228,23361,0,3,1,1,2,3,7,0,5,2,15,10,9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
30,979,15,2,3,94,2,1,7140,3088,2,3,1,1,2,3,7,1,7,3,11,12,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
34,1354,5,3,3,45,2,1,11631,5615,2,3,4,0,6,3,10,5,8,3,12,14,11,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"No"
51,942,3,3,1,53,3,3,13116,22984,2,3,4,0,2,3,2,2,2,3,11,15,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
54,928,20,4,4,31,3,3,4869,16885,3,3,4,0,4,2,3,0,3,2,12,20,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
53,102,23,4,4,72,3,4,14275,20206,6,3,3,0,0,3,9,3,8,4,18,33,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,"No"
29,1378,13,2,4,46,2,2,4025,23679,4,3,1,1,2,3,3,0,3,2,13,10,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
35,1214,1,3,2,30,2,3,2859,26278,1,3,1,0,3,3,4,0,4,1,18,6,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
38,1333,1,3,4,80,3,1,13582,16292,1,3,2,1,3,3,12,5,11,3,13,15,15,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"No"
55,836,2,4,2,98,2,4,2662,7975,8,4,2,1,2,4,2,0,4,1,20,19,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
32,120,6,5,3,43,3,3,3038,12430,3,4,1,0,2,3,4,1,4,1,20,8,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
29,1413,1,1,2,42,3,4,7918,6599,1,3,4,1,5,3,10,4,1,3,14,11,11,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
37,142,9,4,1,69,3,2,8834,24666,1,3,4,1,6,3,5,7,7,3,13,9,9,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
43,1179,2,3,4,73,3,4,7847,6069,1,3,1,1,3,3,9,8,8,2,17,10,10,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"No"
33,775,4,3,4,90,3,2,3055,6194,5,3,4,2,2,2,8,1,7,2,15,11,9,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
36,188,7,4,2,65,3,4,4678,23293,2,3,3,0,6,3,2,0,1,1,18,8,6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
33,213,7,3,3,49,3,3,11691,25995,0,3,4,0,3,4,9,3,7,3,11,14,13,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"No"
59,1420,2,4,3,32,2,4,18844,21922,9,4,4,1,3,3,2,2,2,5,21,30,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
41,509,2,4,1,62,2,3,6811,2112,2,3,1,0,3,3,7,0,7,2,17,10,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"No"
56,713,8,3,3,67,3,1,4257,13939,4,3,3,1,3,3,2,2,2,1,18,19,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,"No"
51,1169,7,4,2,34,2,3,6132,13983,2,3,3,0,2,3,0,0,0,2,17,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
32,827,1,1,4,71,3,1,2956,15178,1,3,4,0,2,3,0,0,0,1,13,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
30,852,1,1,4,55,2,4,5126,15998,1,3,3,2,1,2,8,3,0,2,12,10,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"No"
31,408,9,4,3,42,2,2,2657,7551,0,3,4,0,5,3,2,2,2,1,16,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"No"
35,1370,27,4,4,49,3,3,6883,5151,2,3,2,1,3,3,7,0,7,2,16,17,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
34,1480,4,3,3,64,3,4,9713,24444,2,3,4,3,3,3,3,1,0,3,13,9,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,"No"
24,477,24,3,4,49,3,2,3597,6409,8,4,4,0,2,3,3,1,2,1,22,6,4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,"No"
25,977,2,1,4,57,3,3,3977,7298,6,3,3,1,2,2,2,0,2,1,19,7,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"No"
34,810,8,2,2,92,4,3,6799,22128,1,4,3,2,5,3,8,4,8,2,21,10,10,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
59,818,6,2,2,52,3,3,2267,25657,8,3,4,0,2,2,2,2,2,1,17,7,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"No"
55,836,8,3,4,33,3,3,14756,19730,2,3,3,3,2,3,0,0,2,4,14,21,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"No"
46,705,2,4,2,83,3,1,18947,22822,3,3,4,0,2,2,2,2,1,5,12,22,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,"No"
32,1200,1,4,4,62,3,1,4087,25174,4,3,2,1,3,2,5,1,2,2,14,9,6,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
34,204,14,3,3,31,3,3,2579,2912,1,3,4,2,3,3,2,0,6,1,18,8,8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"No"
36,1157,2,4,3,70,3,4,2644,17001,3,4,4,0,3,2,2,1,2,1,21,7,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"No"
25,949,1,3,1,81,3,4,3229,4910,4,3,2,1,2,2,2,0,2,1,11,7,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
39,141,3,3,3,44,4,2,6389,18767,9,3,3,1,3,1,3,3,6,2,15,12,8,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"No"
25,949,1,3,1,81,3,4,3229,4910,4,3,2,1,2,2,2,0,2,1,11,7,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
42,926,21,2,3,36,3,3,5265,16439,2,3,2,1,5,3,3,0,2,2,16,11,5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"No"
59,1225,1,1,1,57,2,3,5473,24668,7,3,4,0,2,2,3,1,3,2,11,20,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,"No"
18,287,5,2,2,73,3,4,1051,13493,1,3,4,0,2,3,0,0,0,1,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
37,1278,1,4,3,31,1,4,9525,7677,1,3,3,2,2,2,3,1,3,2,14,6,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"No"
30,911,1,2,4,76,3,2,3748,4077,1,3,3,0,6,2,8,1,7,1,13,12,12,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
43,775,15,3,4,47,2,4,6804,23683,3,3,3,1,5,3,2,2,2,2,18,7,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
30,201,5,3,4,84,3,1,3204,10415,5,3,4,1,3,3,2,2,2,1,14,8,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
30,1465,1,3,4,63,3,2,3579,9369,0,4,1,1,2,3,9,5,7,1,21,12,11,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,"No"
45,194,9,3,2,60,3,2,2348,10901,8,3,3,1,2,1,9,0,15,2,18,20,17,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,"No"
51,1169,7,4,2,34,2,3,6132,13983,2,3,3,0,2,3,0,0,0,2,17,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
43,930,6,3,1,73,2,3,4081,20003,1,3,1,0,3,1,7,1,8,2,14,20,20,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"No"
35,853,18,5,2,71,3,1,9069,11031,1,4,4,1,3,2,8,1,8,3,22,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
50,264,9,3,3,59,3,3,19331,19519,4,3,3,1,2,3,0,0,0,5,16,27,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"No"
30,153,8,2,2,73,4,1,11416,17802,0,3,3,3,4,2,7,1,7,3,12,9,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"No"
42,1147,10,3,3,31,3,1,16799,16616,0,3,3,1,5,3,7,0,9,4,14,21,20,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,"No"
38,1327,2,2,4,39,2,4,5249,19682,3,3,4,1,0,3,7,7,5,2,18,13,8,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"No"
34,1320,20,3,3,89,4,3,2585,21643,0,3,4,0,5,2,0,0,0,1,17,2,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
36,469,3,3,3,46,3,2,3692,9256,1,3,3,0,2,2,10,0,7,1,12,12,11,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
29,136,1,3,1,89,3,1,5373,6225,0,3,1,1,5,2,3,0,2,2,12,6,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"No"
36,329,2,3,4,96,3,3,2543,11868,4,3,2,1,3,3,2,2,2,1,13,6,2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
39,466,1,1,4,65,2,4,12742,7060,1,3,3,1,3,3,6,11,8,4,16,21,21,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"No"
29,598,9,3,3,91,4,3,2451,22376,6,3,1,2,2,2,0,0,0,1,18,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"No"
32,1311,7,3,2,100,4,2,2794,26062,1,4,3,0,3,1,1,0,3,1,20,5,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
35,1343,27,1,3,53,2,1,2559,17852,1,3,4,0,3,2,5,1,1,1,11,6,6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,"No"
30,201,5,3,4,84,3,1,3204,10415,5,3,4,1,3,3,2,2,2,1,14,8,3,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
35,750,28,3,2,46,4,3,3407,25348,1,3,4,2,3,2,9,6,8,2,17,10,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"No"
40,1300,24,2,1,62,3,4,3319,24447,1,3,1,2,3,3,8,4,7,2,17,9,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"No"
